keyword,match_type,ad_group,keyword_state,serving_state,historical_urls,normalized_urls,url_statuses,url_conflict,intent_class,macroarea,familia,intent_theme,classification_method,classification_confidence,impressions_max,clicks_max,conversions_max,source_rows
"""botella metal""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botella metal agua""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botella metálica""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botella metálica 1 litro""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botella metalica agua""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botella metalica de agua""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botella metálica deportiva""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,No apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botella metalizada""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botella para agua""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botella para agua metalica""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botella termica metalica""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botella termico""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botella termo personalizada""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas 500 cc""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas agua cristal personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas agua personalizables""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas agua personalizadas baratas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas agua personalizadas comunion""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas aluminio por mayor""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas bici personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas con fotos impresas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas con tu nombre""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas corporativas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas cristal agua personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de 500 cc""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de acero""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de acero inoxidable personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de acero personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua acero inoxidable personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua brandeadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua con logo""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua con logo empresa""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua con tu marca""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua cristal personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua cristal personalizadas para empresas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua de cristal personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua de vidrio personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua deportivas personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua grabadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua impresas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua infantiles personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua metalicas personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua para estampar""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua para eventos""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua para personalizar""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua para regalar""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua pequeñas personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua personalizadas baratas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua personalizadas con nombre""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua personalizadas con nombre baratas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua personalizadas para boda""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua personalizadas para comunión""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua personalizadas para cumpleaños""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua personalizadas para profesores""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua personalizadas reutilizables""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua plastico personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua publicitarias""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua reutilizables personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de agua serigrafiadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de aluminio""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de aluminio por mayor""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de cristal para agua personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de cristal personalizadas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas de metal""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Apto,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
"""botellas deportivas""",Concordancia de frase,"Mugs, Botellas y Termos..",Habilitado,Limitado,https://regalospremium.cl/mugs-botellas-termos/,https://regalospremium.cl/mugs-botellas-termos/,CURRENT_FORMAT,NO,PRODUCTO,Hogar y Bebidas,Botellas,,keyword→objeto,HIGH,0,0,0.0,1
